265	0.6354
266	0.6381
267	0.633
268	0.6322
269	0.6315
270	0.6248
271	0.6281
272	0.6256
273	0.6294
274	0.6244
275	0.618
276	0.6207
277	0.6183
278	0.6145
279	0.6177
280	0.6138
281	0.6134
282	0.6149
283	0.6119
284	0.6151
285	0.6099
286	0.6066
287	0.6081
288	0.6032
289	0.6063
290	0.5985
291	0.6044
292	0.6012
293	0.5998
294	0.5985
295	0.5975
296	0.5943
297	0.5952
298	0.5884
299	0.593
300	0.5889
301	0.5883
302	0.5868
303	0.5849
304	0.5871
305	0.5864
306	0.5864
307	0.5847
308	0.5836
309	0.5789
310	0.5798
311	0.5797
312	0.5784
313	0.5783
314	0.5769
315	0.5736
316	0.5744
317	0.5762
318	0.5723
319	0.5726
320	0.5706
321	0.5705
322	0.5708
323	0.5672
324	0.5689
325	0.5687
326	0.5644
327	0.5652
328	0.5636
329	0.5623
330	0.5603
331	0.5627
332	0.5603
333	0.5579
334	0.5601
335	0.5592
336	0.5568
337	0.556
338	0.5543
339	0.5544
340	0.5517
341	0.549
342	0.5506
343	0.5521
344	0.5498
345	0.5504
346	0.5495
347	0.5461
348	0.5486
349	0.5466
350	0.5467
351	0.5446
352	0.5446
353	0.5424
354	0.5419
355	0.5403
356	0.5404
357	0.542
358	0.5386
359	0.537
360	0.538
361	0.5391
362	0.5362
363	0.5314
364	0.5361
365	0.5363
366	0.5354
367	0.534
368	0.5301
369	0.5336
370	0.5325
371	0.5295
372	0.5286
373	0.5265
374	0.5308
375	0.5285
376	0.526
377	0.527
378	0.5263
379	0.5248
380	0.5267
381	0.5246
382	0.5212
383	0.5222
384	0.5227
385	0.5228
386	0.5251
387	0.5182
388	0.5192
389	0.5208
390	0.518
391	0.5137
392	0.5184
393	0.5159
394	0.5163
395	0.5169
396	0.5159
397	0.5144
398	0.5138
399	0.5113
400	0.514
401	0.5129
402	0.5129
403	0.5128
404	0.5105
405	0.5139
406	0.5101
407	0.5079
408	0.51
409	0.5067
410	0.5075
411	0.5081
412	0.5077
413	0.5047
414	0.5058
415	0.5056
416	0.5053
417	0.5037
418	0.502
419	0.5023
420	0.5021
421	0.4996
422	0.4994
423	0.5018
424	0.5005
425	0.4987
426	0.5033
427	0.4975
428	0.4981
429	0.4998
430	0.4961
431	0.4969
432	0.497
433	0.4968
434	0.4945
435	0.4956
436	0.4949
437	0.4957
438	0.4925
439	0.492
440	0.4907
441	0.4921
442	0.4925
443	0.4898
444	0.4933
445	0.4924
446	0.4909
447	0.4886
448	0.488
449	0.487
450	0.4886
451	0.4894
452	0.4891
453	0.4879
454	0.4884
455	0.4862
456	0.4839
457	0.4875
458	0.4856
459	0.4843
460	0.4849
461	0.4832
462	0.4841
463	0.479
464	0.4834
465	0.4811
466	0.4811
467	0.4786
468	0.4831
469	0.4801
470	0.479
471	0.4786
472	0.4782
473	0.4779
474	0.4788
475	0.4773
476	0.4756
477	0.4769
478	0.4758
479	0.4778
480	0.4774
481	0.4763
482	0.4765
483	0.4741
484	0.4733
485	0.4773
486	0.4743
487	0.4729
488	0.4735
489	0.4732
490	0.4744
491	0.4731
492	0.4732
493	0.4714
494	0.4699
495	0.47
496	0.4718
497	0.4701
498	0.4703
499	0.4686
