149	0.3993
150	0.3986
151	0.3963
152	0.3931
153	0.3917
154	0.3939
155	0.3947
156	0.3938
157	0.3933
158	0.3909
159	0.3928
160	0.391
161	0.3908
162	0.3898
163	0.3902
164	0.3887
165	0.389
166	0.3869
167	0.3876
168	0.39
169	0.3886
170	0.3851
171	0.3815
172	0.384
173	0.3848
174	0.385
175	0.3836
176	0.384
177	0.3852
178	0.389
179	0.3838
180	0.3844
181	0.3828
182	0.3811
183	0.3791
184	0.3738
185	0.377
186	0.3771
187	0.3785
188	0.3794
189	0.3683
190	0.3707
191	0.3752
192	0.3751
193	0.3762
194	0.3754
195	0.3777
196	0.3747
197	0.3744
198	0.3757
199	0.373
200	0.3748
201	0.3753
202	0.3747
203	0.3734
204	0.3742
205	0.3709
206	0.366
207	0.3672
208	0.3676
209	0.3685
210	0.369
211	0.3696
212	0.3678
213	0.3673
214	0.3663
215	0.366
216	0.3648
217	0.3582
218	0.3591
219	0.3592
220	0.3576
221	0.3608
222	0.3612
223	0.3644
224	0.3644
225	0.3632
226	0.365
227	0.3632
228	0.3654
229	0.3652
230	0.3645
231	0.3626
232	0.3615
233	0.3624
234	0.3626
235	0.3625
236	0.359
237	0.3592
238	0.3574
239	0.3568
240	0.3555
241	0.3549
242	0.3492
243	0.3462
244	0.3495
245	0.3501
246	0.3516
247	0.3529
248	0.3508
249	0.3502
250	0.3475
251	0.3491
252	0.3485
253	0.3469
254	0.346
255	0.3461
256	0.345
257	0.3405
258	0.3425
259	0.348
260	0.3432
261	0.3439
262	0.3443
263	0.3473
264	0.3518
265	0.3491
266	0.3448
267	0.3459
268	0.3406
269	0.3415
270	0.3391
271	0.3336
272	0.3363
273	0.3382
274	0.3368
275	0.333
276	0.3308
277	0.3303
278	0.3293
279	0.3314
280	0.3303
281	0.33
282	0.3312
283	0.3299
284	0.328
285	0.3327
286	0.3412
287	0.3333
288	0.3292
289	0.3295
290	0.3291
291	0.3281
292	0.3286
293	0.3239
294	0.3198
295	0.3219
296	0.3225
297	0.3219
298	0.3234
299	0.3229
300	0.3257
301	0.3251
302	0.3198
303	0.32
304	0.318
305	0.3184
306	0.3227
307	0.324
308	0.3229
309	0.3247
310	0.3248
311	0.3175
312	0.3168
313	0.3191
314	0.3191
315	0.3194
316	0.3239
317	0.3261
318	0.3281
319	0.3275
320	0.3273
321	0.3268
322	0.3247
323	0.3212
324	0.3206
325	0.3204
326	0.3202
327	0.3221
328	0.3193
329	0.316
330	0.3174
331	0.3156
332	0.3161
333	0.3178
334	0.3166
335	0.3159
336	0.3143
337	0.3077
338	0.3134
339	0.3152
340	0.3176
341	0.3141
342	0.3132
343	0.3099
344	0.311
345	0.3111
346	0.3099
347	0.3059
348	0.3115
349	0.3107
350	0.3089
351	0.3081
352	0.3082
353	0.3019
354	0.3068
355	0.3121
356	0.3082
357	0.3106
358	0.3116
359	0.3115
360	0.3093
361	0.3126
362	0.3134
363	0.3117
364	0.3103
365	0.312
366	0.3134
367	0.3124
368	0.3074
369	0.3053
370	0.3017
371	0.3026
372	0.3064
373	0.3078
374	0.3072
375	0.3053
376	0.3037
377	0.3017
378	0.3008
379	0.3022
380	0.306
381	0.3249
382	0.3237
383	0.3212
384	0.323
385	0.3119
386	0.3064
387	0.3061
388	0.3064
389	0.3047
390	0.3061
391	0.3068
392	0.3076
393	0.3062
394	0.304
395	0.3021
396	0.3031
397	0.3021
398	0.2994
399	0.2979
400	0.2947
401	0.2969
402	0.2973
403	0.2977
404	0.2986
405	0.3031
406	0.3021
407	0.3018
408	0.3047
409	0.3054
410	0.3038
411	0.3037
412	0.3045
413	0.309
414	0.3079
415	0.3062
416	0.3027
417	0.3065
418	0.3034
419	0.3007
420	0.2957
421	0.3036
422	0.3066
423	0.3069
424	0.3055
425	0.3088
426	0.3083
427	0.3112
428	0.3101
429	0.3078
430	0.3098
431	0.3064
432	0.3076
433	0.3083
434	0.308
435	0.306
436	0.308
437	0.3104
438	0.3092
439	0.3121
440	0.3115
441	0.3094
442	0.308
443	0.3098
444	0.3066
445	0.3059
446	0.3025
447	0.3055
448	0.3067
449	0.3051
450	0.3008
451	0.3001
452	0.301
453	0.3005
454	0.2991
455	0.2981
456	0.2992
457	0.3051
458	0.304
459	0.3043
460	0.304
461	0.3051
462	0.3062
463	0.3065
464	0.3015
465	0.2947
466	0.2918
467	0.2926
468	0.2924
469	0.2923
470	0.2941
471	0.295
472	0.2918
473	0.2875
474	0.2855
475	0.2853
476	0.2851
477	0.2877
478	0.2879
479	0.2869
480	0.2892
481	0.2886
482	0.2873
483	0.2887
484	0.2945
485	0.2935
486	0.2963
487	0.2969
488	0.2923
489	0.296
490	0.2891
491	0.2833
492	0.2869
493	0.2893
494	0.2899
495	0.2891
496	0.2868
497	0.2823
498	0.2884
499	0.2889
