195	0.2328
196	0.455
197	0.0807
198	0.7324
199	0.1959
200	0.3034
201	0.1422
202	0.2283
203	1.1505
204	0.4878
205	0.6931
206	0.2009
207	0.0798
208	0.089
209	0.0984
210	0.1449
211	0.0429
212	0.1685
213	0.2406
214	0.286
215	0.1666
216	0.9782
217	0.0175
218	0.1997
219	0.7761
220	0.0474
221	0.2479
222	0.4325
223	0.1467
224	0.6861
225	0.2221
226	0.4029
227	0.1264
228	0.2287
229	0.0378
230	0.1501
231	0.059
232	0.6503
233	0.6318
234	0.084
235	0.1657
236	0.4285
237	0.0645
238	0.0574
239	0.0095
240	0.1377
241	0.3591
242	0.858
243	0.3975
244	0.0854
245	0.0744
246	0.2842
247	0.7794
248	0.3722
249	0.2541
250	0.3036
251	0.2199
252	0.0155
253	0.195
254	0.1798
255	0.4687
256	0.3085
257	0.0679
258	0.3469
259	0.1517
260	0.0386
261	0.3098
262	0.9818
263	0.5974
264	0.1604
265	0.7074
266	0.5151
267	0.3463
268	0.0461
269	0.1387
270	0.6026
271	0.2273
272	0.1027
273	0.0524
274	0.3321
275	0.1828
276	0.2356
277	0.1791
278	0.2086
279	0.2825
280	0.8446
281	0.0283
282	0.0526
283	0.1698
284	0.0948
285	0.51
286	0.3515
287	0.0806
288	0.1323
289	0.0946
290	0.0416
291	0.5024
292	0.7415
293	0.5294
294	0.049
295	0.2262
296	0.2981
297	0.5736
298	0.3213
299	0.064
300	0.4981
301	0.4009
302	0.6309
303	0.3992
304	0.437
305	0.078
306	0.5427
307	1.4701
308	0.0595
309	0.349
310	0.5511
311	0.3317
312	0.154
313	0.0854
314	0.965
315	0.0307
316	0.0953
317	0.4803
318	0.1139
319	0.458
320	1.0958
321	0.2978
322	0.4621
323	0.8506
324	0.4574
325	0.3296
326	0.3105
327	0.5636
328	0.118
329	0.1119
330	0.0544
331	0.5988
332	0.1242
333	0.0873
334	0.0923
335	0.2179
336	0.7794
337	0.0298
338	0.8464
339	0.0665
340	0.4681
341	0.3044
342	0.2685
343	0.1373
344	0.4274
345	0.0855
346	0.7528
347	0.0536
348	0.1213
349	0.2519
350	0.2279
351	0.0775
352	0.4398
353	1.0128
354	0.4589
355	0.2485
356	0.3069
357	0.0168
358	0.0368
359	0.0702
360	0.2809
361	0.3247
362	0.3065
363	0.0359
364	0.3476
365	1.228
366	0.081
367	0.5977
368	0.1783
369	0.356
370	0.7639
371	0.013
372	0.6412
373	0.2299
374	0.0586
375	0.1643
376	0.546
377	0.5229
378	0.1979
379	0.773
380	0.5328
381	0.1401
382	0.4237
383	0.9513
384	0.2334
385	0.1897
386	0.5968
387	0.2838
388	1.6684
389	0.0417
390	0.018
391	0.0834
392	0.1874
393	0.5826
394	0.1381
395	0.2586
396	0.1473
397	0.2665
398	0.1429
399	0.151
400	0.0826
401	0.6272
402	0.0666
403	0.1072
404	0.1356
405	0.5773
406	1.091
407	0.8764
408	0.2388
409	0.1626
410	0.3106
411	0.0174
412	0.8387
413	0.4232
414	0.1391
415	0.9571
416	0.0402
417	0.3354
418	0.3407
419	1.0731
420	0.4968
421	0.1022
422	0.3357
423	0.3186
424	0.438
425	0.1372
426	0.1893
427	0.1512
428	0.124
429	0.3753
430	0.0167
431	0.1138
432	0.0963
433	0.2285
434	0.5576
435	0.8449
436	0.2317
437	0.5147
438	0.034
439	0.1253
440	0.1821
441	0.1717
442	0.3364
443	0.4367
444	0.1819
445	0.0619
446	0.3551
447	0.0633
448	0.0806
449	0.2369
450	0.0347
451	0.467
452	0.6375
453	0.6148
454	0.0389
455	0.068
456	0.1861
457	0.1129
458	0.0153
459	0.696
460	1.4868
461	0.0274
462	0.1877
463	0.3289
464	0.1867
465	0.249
466	0.0353
467	0.0738
468	0.0152
469	0.022
470	0.1005
471	0.2757
472	0.7781
473	0.6971
474	0.3182
475	0.922
476	0.0949
477	0.0955
478	0.4627
479	0.2924
480	0.232
481	0.1422
482	0.3277
483	0.1092
484	0.2062
485	0.1138
486	0.1219
487	0.7762
488	0.3136
489	0.5452
490	1.2497
491	0.4709
492	0.0426
493	0.2575
494	0.3122
495	0.0455
496	0.4695
497	0.4898
498	0.3072
499	0.2475
